STATION,STATION_NAME,DATE,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100820,2.98,0.0,25.54,59.5,68.0,78.8,57.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100821,3.11,0.0,25.67,59.5,67.9,78.6,57.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100822,3.25,0.0,25.81,59.5,67.7,78.5,56.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100823,3.38,0.0,25.94,59.5,67.5,78.3,56.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100824,3.52,0.0,26.08,59.5,67.4,78.1,56.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100825,3.65,0.0,26.21,59.5,67.2,78.0,56.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100826,3.78,0.0,26.34,59.5,67.0,77.8,56.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100827,3.91,0.0,26.47,59.5,66.8,77.6,56.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100828,4.04,0.0,26.60,59.5,66.6,77.4,55.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100829,4.17,0.0,26.73,59.5,66.3,77.1,55.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100830,4.29,0.0,26.85,59.5,66.1,76.9,55.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100831,4.42,0.0,26.98,59.5,65.8,76.7,55.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100901,0.12,0.0,27.10,59.5,65.6,76.4,54.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100902,0.24,0.0,27.22,59.5,65.3,76.1,54.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100903,0.36,0.0,27.34,59.5,65.0,75.9,54.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100904,0.49,0.0,27.47,59.5,64.8,75.6,53.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100905,0.61,0.0,27.59,59.5,64.5,75.3,53.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100906,0.73,0.0,27.71,59.5,64.1,75.0,53.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100907,0.85,0.0,27.83,59.5,63.8,74.6,53.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100908,0.97,0.0,27.95,59.5,63.5,74.3,52.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100909,1.10,0.0,28.08,59.5,63.1,73.9,52.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100910,1.23,0.0,28.21,59.5,62.8,73.6,52.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100911,1.36,0.0,28.34,59.5,62.4,73.2,51.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100912,1.48,0.0,28.46,59.5,62.0,72.8,51.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100913,1.61,0.0,28.59,59.5,61.7,72.4,50.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100914,1.74,0.0,28.72,59.5,61.3,72.0,50.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100915,1.86,0.0,28.84,59.5,60.9,71.6,50.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100916,1.99,0.0,28.97,59.5,60.5,71.2,49.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100917,2.12,0.0,29.10,59.5,60.0,70.8,49.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100918,2.25,0.0,29.23,59.5,59.6,70.3,48.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100919,2.39,0.0,29.37,59.5,59.2,69.9,48.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100920,2.52,0.0,29.50,59.5,58.8,69.4,48.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100921,2.66,0.0,29.64,59.5,58.3,69.0,47.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100922,2.80,0.0,29.78,59.5,57.9,68.5,47.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100923,2.94,0.0,29.92,59.5,57.4,68.1,46.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100924,3.08,0.0,30.06,59.5,57.0,67.6,46.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100925,3.22,0.0,30.20,59.5,56.5,67.1,46.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100926,3.36,0.0,30.34,59.5,56.1,66.6,45.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100927,3.50,0.0,30.48,59.5,55.6,66.1,45.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100928,3.64,0.0,30.62,59.5,55.2,65.7,44.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100929,3.78,0.0,30.76,59.5,54.7,65.2,44.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20100930,3.91,0.0,30.89,59.5,54.3,64.7,43.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101001,0.13,0.0,31.02,59.5,53.8,64.2,43.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101002,0.26,0.0,31.15,59.5,53.4,63.7,43.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101003,0.39,0.0,31.28,59.5,52.9,63.3,42.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101004,0.52,0.0,31.41,59.5,52.5,62.8,42.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101005,0.66,0.0,31.55,59.5,52.1,62.3,41.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101006,0.79,0.0,31.68,59.5,51.6,61.9,41.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101007,0.93,0.0,31.82,59.5,51.2,61.4,41.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101008,1.06,0.0,31.95,59.5,50.8,60.9,40.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101009,1.20,0.0,32.09,59.5,50.4,60.5,40.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101010,1.34,0.0,32.23,59.5,50.0,60.0,40.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101011,1.48,0.0,32.37,59.5,49.6,59.6,39.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101012,1.62,0.0,32.51,59.5,49.2,59.2,39.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101013,1.75,0.0,32.64,59.5,48.8,58.7,38.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101014,1.89,0.0,32.78,59.5,48.5,58.3,38.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101015,2.02,0.0,32.91,59.5,48.1,57.9,38.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101016,2.15,0.0,33.04,59.5,47.7,57.5,38.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101017,2.27,0.0,33.16,59.5,47.4,57.1,37.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101018,2.40,0.1,33.29,59.5,47.0,56.7,37.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101019,2.53,0.1,33.42,59.6,46.7,56.3,37.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101020,2.66,0.1,33.55,59.6,46.4,55.9,36.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101021,2.79,0.1,33.68,59.6,46.0,55.5,36.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101022,2.91,0.1,33.80,59.6,45.7,55.1,36.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101023,3.04,0.1,33.93,59.6,45.4,54.8,36.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101024,3.17,0.1,34.06,59.6,45.1,54.4,35.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101025,3.29,0.2,34.18,59.6,44.8,54.0,35.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101026,3.42,0.2,34.31,59.7,44.5,53.7,35.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101027,3.55,0.2,34.44,59.7,44.2,53.3,35.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101028,3.67,0.2,34.56,59.7,43.9,53.0,34.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101029,3.80,0.2,34.69,59.7,43.6,52.6,34.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101030,3.93,0.3,34.82,59.8,43.3,52.3,34.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101031,4.05,0.3,34.94,59.8,43.0,51.9,34.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101101,0.13,0.1,35.07,59.9,42.8,51.6,34.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101102,0.26,0.2,35.20,60.0,42.5,51.2,33.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101103,0.40,0.3,35.34,60.1,42.2,50.9,33.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101104,0.53,0.4,35.47,60.2,41.9,50.5,33.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101105,0.65,0.5,35.59,60.3,41.6,50.2,33.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101106,0.77,0.6,35.71,60.4,41.3,49.8,32.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101107,0.89,0.7,35.83,60.5,41.0,49.4,32.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101108,1.01,0.9,35.95,60.7,40.7,49.1,32.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101109,1.13,1.0,36.07,60.8,40.4,48.7,32.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101110,1.25,1.2,36.19,61.0,40.0,48.4,31.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101111,1.36,1.3,36.30,61.1,39.7,48.0,31.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101112,1.47,1.5,36.41,61.3,39.4,47.6,31.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101113,1.58,1.7,36.52,61.5,39.1,47.2,30.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101114,1.70,1.9,36.64,61.7,38.7,46.9,30.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101115,1.81,2.1,36.75,61.9,38.4,46.5,30.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101116,1.93,2.3,36.87,62.1,38.0,46.1,29.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101117,2.05,2.5,36.99,62.3,37.6,45.7,29.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101118,2.16,2.7,37.10,62.5,37.2,45.3,29.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101119,2.28,2.9,37.22,62.7,36.9,44.9,28.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101120,2.40,3.1,37.34,62.9,36.5,44.4,28.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101121,2.51,3.4,37.45,63.2,36.1,44.0,28.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101122,2.63,3.6,37.57,63.4,35.7,43.6,27.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101123,2.75,3.9,37.69,63.7,35.2,43.2,27.3
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101124,2.86,4.2,37.80,64.0,34.8,42.7,26.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101125,2.97,4.6,37.91,64.4,34.4,42.3,26.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101126,3.08,4.9,38.02,64.7,33.9,41.9,26.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101127,3.18,5.2,38.12,65.0,33.5,41.4,25.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101128,3.29,5.6,38.23,65.4,33.0,41.0,25.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101129,3.40,5.9,38.34,65.7,32.6,40.5,24.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101130,3.50,6.3,38.44,66.1,32.1,40.1,24.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101201,0.10,0.4,38.54,66.5,31.6,39.6,23.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101202,0.20,0.9,38.64,67.0,31.2,39.2,23.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101203,0.30,1.4,38.74,67.5,30.7,38.7,22.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101204,0.40,2.0,38.84,68.0,30.2,38.3,22.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101205,0.50,2.5,38.94,68.6,29.7,37.8,21.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101206,0.60,3.0,39.04,69.1,29.3,37.4,21.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101207,0.70,3.6,39.14,69.7,28.8,36.9,20.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101208,0.80,4.2,39.24,70.3,28.3,36.5,20.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101209,0.89,4.8,39.33,70.9,27.8,36.1,19.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101210,0.99,5.4,39.43,71.4,27.3,35.6,19.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101211,1.09,5.9,39.53,72.0,26.9,35.2,18.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101212,1.18,6.5,39.62,72.6,26.4,34.8,18.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101213,1.28,7.1,39.72,73.2,25.9,34.4,17.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101214,1.37,7.7,39.81,73.8,25.5,33.9,17.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101215,1.45,8.4,39.89,74.5,25.0,33.5,16.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101216,1.54,9.0,39.98,75.1,24.6,33.1,16.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101217,1.62,9.6,40.06,75.7,24.2,32.8,15.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101218,1.70,10.3,40.14,76.4,23.7,32.4,15.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101219,1.78,10.9,40.22,77.0,23.3,32.0,14.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101220,1.86,11.6,40.30,77.7,22.9,31.7,14.1
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101221,1.94,12.3,40.38,78.4,22.5,31.3,13.7
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101222,2.02,13.0,40.46,79.1,22.1,31.0,13.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101223,2.11,13.7,40.55,79.8,21.7,30.7,12.8
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101224,2.19,14.4,40.63,80.5,21.4,30.4,12.4
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101225,2.27,15.1,40.71,81.2,21.0,30.1,12.0
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101226,2.36,15.8,40.80,81.9,20.7,29.8,11.6
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101227,2.45,16.5,40.89,82.6,20.4,29.5,11.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101228,2.53,17.3,40.97,83.4,20.1,29.3,10.9
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101229,2.62,18.0,41.06,84.1,19.8,29.0,10.5
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101230,2.70,18.7,41.14,84.8,19.5,28.8,10.2
GHCND:USC00432843,ESSEX JUNCTION 1 N VT US,20101231,2.78,19.4,41.22,85.5,19.2,28.6,9.9
